summary,type,category
currently staying at the centura seaview resort which has direct access onto this beautiful sandy beach smooth sand,NatureTravel,0
cutie happy elephants,NatureTravel,0
cycling around the old city portion of chiang mai visiting significant locales,ShoppingTravel,1
dan has a keen eye for beautiful antiquities he is reputable and stands by all his merchandise when shopping in his store,ShoppingTravel,1
dan was very helpful with explaining the locations of all the crags on the island he even offered to take us around and send with us we had an amazing time we rented some rope from him the crags are very nice on the island,NatureTravel,0
darren is an amazing trainer you see him if you really want results as there is no slacking off he offers hit programs and can custom tailor programmed to suit your lifestyle when you get back to the real world cannot recommend him highly enough,ShoppingTravel,1
dated back to the time when most poeple lived by the river or along the canals waterways were served as the main method of transportation in bangkok settlement which sprawled along the river banks and winding canals outside the city wall,NatureTravel,0
dave and mike were incredible and made my experience the best it could be it was so easy booking everything with beachfront and it s even better once you get,NatureTravel,0
dave the tailor agreed to refund in full the 6 suits we purchased for over 2,ShoppingTravel,1
dave was kind enough to accommodate me despite of short notice reservation the actual dive was made it easy fun and exciting by simon it has been 3 years since the,NatureTravel,0
david the master tailor is very well spoken and converse well in english the shop is very unassuming unlike its fancy website the service is good and david knows exactly what to recommend based on your,ShoppingTravel,1
day of diving with steve of hua hin divers he picked me up in hua hin across from the market village mall we drove south two hours to prachuap in prachuap a group of local divers were preparing to,ShoppingTravel,1
day pass 100thb yearly member 1200thb tcdc sit on the previous building of central mail exchange of thailand,ShoppingTravel,1
day trip to this beach,NatureTravel,0
de  moc tailors shop has brought me the excellent service who i am so satisfied with my three suits and five shirts that mr ram has made a perfectly sized on me the quality of fabrics ans craftsmanship are so perfectly good and they were able,ShoppingTravel,1
dear john awesome experience and your team of professional makes our little golf vacation an experience which we will cherish your recommendations on the golf courses were amazing and red mountain was really special thank you for your hospitality and professionalism,NatureTravel,0
dear john thanks for another great year with you and your team at the red mountain we have been coming to phuket and playing the red mountain for the past 5 years we have used phuket golf leisure on every trip and they are fantastic,NatureTravel,0
decent but friendly waves and breathtaking views only wished it s got a decent place to shower,NatureTravel,0
decent place to see if visiting as part of a larger sightseeing tour and not visiting standalone spent about 20 25 minutes in a group there s a shop selling honey bottles of different types and sizes honey tasting was the best part as we were not,ShoppingTravel,1
decent shopping mall north pattaya but with new terminal 21 opening next door will be interesting to see if it will keep customers,ShoppingTravel,1
decided to do a tour of the old city deo was our guide who was excellent very friendly,ShoppingTravel,1
