summary,type,category
it is peaceful and clean,LocationReviews,0
it is perfectly clean,ServiceReviews,1
it is perfectly located between main road and the beach and there is a lot of green grass and palms to remind yourself you re on a tropical island when sitting on the,LocationReviews,0
it is perfectly located close to a bunch of restaurants within walking distance or a short scooter ride,LocationReviews,0
it is perfectly located if you have a layover of one night and the taxi is really cheap to get there,LocationReviews,0
it is pretty to sleep here since it is in the mansion town with security guard to be around all night,LocationReviews,0
it is quite distant from the beach,LocationReviews,0
it is quite noisy consider it is just next to main road with no acoustic treatment to all window panels,LocationReviews,0
it is quite out of the city away from disturbances,LocationReviews,0
it is really a good place to stay,LocationReviews,0
it is really a perfect place to relax,LocationReviews,0
it is really close to a mostly quiet beach,LocationReviews,0
it is really misleading for them to call this a beach hotel that is 20 meters from the beach,LocationReviews,0
it is realy in the city center,LocationReviews,0
it is right along the beach side and it is filled with foreigners from different countries,LocationReviews,0
it is right in city center,LocationReviews,0
it is right in front of the beach,LocationReviews,0
it is right on the beach but the rooms are extremely clean and sand free,LocationReviews,0
it is right on the beach handy for everything like shops,LocationReviews,0
it is right on the beautiful mai khao beach,LocationReviews,0
it is set in a very peaceful area with fantastic views over the country side,LocationReviews,0
it is situated near the famous khao san road,LocationReviews,0
it is small with only about 9 10 villas so often you have the place to yourself,LocationReviews,0
it is so clean and it has air conditioning good breakfast,ServiceReviews,1
it is so close to both the underground and the sky train,LocationReviews,0
it is so close to the grand palace and temples,LocationReviews,0
it is spotlessly clean and there is a very comfortable and friendly atmosphere to the establishment,ServiceReviews,1
it is spotted directly to a small but beautyfull private beach,LocationReviews,0
it is suitable for young families there is a children splay area and the staff were lovely with them and couples,ServiceReviews,1
it is the best accommodations in thailand nearby airport,LocationReviews,0
it is the good place for our family s short vacation from bangkok,LocationReviews,0
it is the kind of place you would enjoy if u have a transport,LocationReviews,0
it is the perfect place to go diving with sea bees which is just 5 minute walking distance,LocationReviews,0
it is the very clean,ServiceReviews,1
it is very cheap place to stay but if you want to have a good quality sleep it is better to stay somewhere else,LocationReviews,0
it is very close to the port which is convenient if you have luggage,LocationReviews,0
it is very closed to bangla and has a food night market just few meters away,LocationReviews,0
it is very near from bts,LocationReviews,0
it is very near to patong beach and ever happening bangla street,LocationReviews,0
it is very near to the phanfa pier,LocationReviews,0
it is very near with the mrt station and to bts station just a few meter walk,LocationReviews,0
it is very nice place right near the main beach of patong,LocationReviews,0
it is very quiet because it is not located directly to the main road in bang niang,LocationReviews,0
it is very well located,LocationReviews,0
it is very well located to visit bangkok with some street food and restaurant nearby,LocationReviews,0
it is well designed hotel with nice and clean rooms,ServiceReviews,1
it is what you can expect from a cheap hotel and it is within 5 minutes walk distance to the center where the night market is and the city  monument,LocationReviews,0
it is within the city walls just and has a small pool and my room rate included a basic buffet breakfast which was good rooms are,LocationReviews,0
it is within walking distance from the beach and bangla road,LocationReviews,0
it is your budget hostel right next to market food just infront of this hostel in hua hin thailand,LocationReviews,0
it located about 300 meters from the phaya thai bts station,LocationReviews,0
it located near the road,LocationReviews,0
it looked like it had been recently refurbished and was immaculately clean,ServiceReviews,1
