summary,type,category
one of many outdoor night markets around bangkok and beyond mainly selling affordable food mostly thai,ShoppingTravel,1
one of most recommended rooftop bar in bangkok i had a chance to enjoy the sunset up there with a breathtaking view over the city the food was served in fusion styles really enjoyed the atmosphere and will definitely visit again,NatureTravel,0
one of my best rides such a amazing environment to experience on two wheels safest way to get lost in thailand jungle with a very experienced guide,NatureTravel,0
one of my bucket list locations was phi phi island and maya bay the tour was great however we were very disappointed by the state of the beaches it was littered with rubbish,NatureTravel,0
one of our favourite temples,NatureTravel,0
one of the best bays i have visited difficult to drive to but amazing to walk to along the beach and well worth the walk,NatureTravel,0
one of the best beach we have been the clean water sandy was great swimming here was amazing foods was fair price highly recommend,NatureTravel,0
one of the best experiences of my life i was mesmerized by the beauty of the under world it was my first experience at scubha diving and profun divers made it haseel ifree and made my experience one of the memorable me and my instuructor,NatureTravel,0
one of the best for diving by far stayed at hingwong apartments good all round hotel very happy chappy 5,NatureTravel,0
one of the best places in koh tao for diving open water,NatureTravel,0
one of the best tailors ive ever been too in thailand i wouldnt go any where else but here 5 stars from me,ShoppingTravel,1
one of the best things about living in thailand is the ability to have professional tailors and seamstress create clothing that will fit you as an individual pauljina s is my top spot jina and her crew have done an amazing job creating my daughters beautiful,ShoppingTravel,1
one of the best viewpoints we found on the island beaches in the distance angular rocks below a picnic area above and a ramp that provides easy access to the lower viewpoint,NatureTravel,0
one of the best views on the island charming small restaurant at the top ok price at 200 thb per person for the cable car super nice staff wifi didn t work when we were there we took our 18 month old daughter and had no,NatureTravel,0
one of the highlights of my recent travel to thailand was my dive to the phiphi islands and king cruiser with local dive thailand this dive was a dive if firsts first big boat dive with a looooot of good food,NatureTravel,0
one of the highlights of our recent family trip to hua hin was the visit to the local elephant sanctuary hutsadin who are working hard to rescue working elephants from mistreatment and give them a better life in older age you get the chance to,NatureTravel,0
one of the highlights of our thailand trip the elephants are introduced to you gradually and before you know it,NatureTravel,0
one of the holy places in thailand you will enjoy boat ride to visit the place the temple is beautiful,NatureTravel,0
one of the important attractions to see at wat pho in bangkok is phra maha chedi si rajakarn,NatureTravel,0
one of the important must visit attraction point in krabi walking distance from the town about hundred steps from the stairs to reach the top the beautiful temple is in front of you small temple but worth a visit,NatureTravel,0
one of the largest shopping mall in bangkok i visit here because of its theme park yoyoland which is located on the 4th floor robinson departmental store and tesco hypermarket also its major tenants other than that,ShoppingTravel,1
